7.024003,Enhancing search in a geospatial multimedia annotation system,0
6.783359,Automatic annotation of multimedia content by user clickthroughs: enhancing the performance of multimedia search engines,1
6.226387,Active learning in multimedia annotation and retrieval: A survey,1
5.162292,A hybrid ontology and visual-based retrieval model for cultural heritage multimedia collections,1
5.02505,Image retrieval based on a multipurpose watermarking scheme,0
5.0218954,Hidden Markov models for automatic annotation and content-based retrieval of images and video,1
4.8990936,Learning ontology for personalized video retrieval,1
4.896264,Multimedia ontology learning for automatic annotation and video browsing,1
4.643973,Concept based interactive retrieval for social environment,0
4.429788,Towards the semantic and context-aware management of mobile multimedia,1
3.9828105,Investigating the usability of a mobile location-based annotation system,1
3.8928165,Graph aggregation based image modeling and indexing for video annotation,1
3.6414776,A web-based system for collaborative annotation of large image and video collections: an evaluation and user study,1
3.5058017,Relevance feedback strategies for artistic image collections tagging,0
3.4560227,Surfing on artistic documents with visually assisted tagging,0
3.435409,Semantic Web for Content Based Video Retrieval,1
3.3048983,Video-Based sign language content annotation by incorporation of MPEG-7 standard,1
2.881183,Browsing personal digital photograph collections with spatial and temporal based ontology and MPEG-7 dozen dimensional digital content architecture,1
2.839911,State-of-the-art on spatio-temporal information-based video retrieval,1
2.7957964,A survey of semantic image and video annotation tools,1
2.7656372,Online multi-label active annotation: towards large-scale content-based video search,1
2.7485948,Shiatsu: semantic-based hierarchical automatic tagging of videos by segmentation using cuts,1
2.5203178,GAT: a Graphical Annotation Tool for semantic regions,1
2.4734478,A video retrieval system for electrical safety education based on a mobile agent,1
2.472584,Knowledge-Supported Segmentation and Semantic Contents Extraction from MPEG Videos for Highlight-Based Annotation, Indexing and Retrieval,1
2.385142,Video Annotation for Content-based Retrieval using Human Behavior Analysis and Domain Knowledge,1
2.3364577,CLOVIS: towards precision-oriented text-based video retrieval through the unification of automatically-extracted concepts and relations of the visual and audio/speech contents,1
2.295471,Optimizing multi-graph learning: towards a unified video annotation scheme,1
2.2431276,Towards effective video annotation: An approach to automatically link notes with video content,1
2.1208744,MonuAnno: automatic annotation of georeferenced landmarks images,0
2.0711076,Personalized video adaptation based on video content analysis,1
1.5250725,A scalable and extensible segment-event-object-based sports video retrieval system,1
1.4753454,Timesheets.js: when SMIL meets HTML5 and CSS3,0
1.277734,VFerret: content-based similarity search tool for continuous archived video,0
1.2258092,Automatic Classification of Tennis Video for High-level Content-based Retrieval,1
1.0995531,Content redundancy in YouTube and its application to video tagging,1
1.0978128,How do you feel about "dancing queen"?: deriving mood And theme annotations from user tags,1
1.0761206,A usability study of a mobile content sharing system,1
0.8371807,Model-based analysis of flow-mediated dilation and intima-media thickness,0
0.7191941,Film Video Modeling,1
0.70116544,Extracting Motion Annotations from MPEG-2 Compressed Video for HDTV Content Management Applications,1
0.66577685,Content-based mood classification for photos and music: a generic multi-modal classification framework and evaluation approach,0
0.5996488,Vlogging: A survey of videoblogging technology on the web,0
0.46551374,Experiential meeting system,0
0.3002822,Text mining and probabilistic language modeling for online review spam detection,0
0.300173,Experiences of semantic tagging with Tilkut,1
0.24478687,Assisted animated production creation and programme generation,0
0.20647217,Building a Usable and Accessible Semantic Web Interaction Platform,0
